match_id,match_date,year,round,venue,home_team,away_team,home_score,away_score,home_win,match_result,home_margin,is_draw,crowd,home_rest_days,home_win_streak_pre,home_win_rate_l3,home_avg_pf_l3,home_avg_pa_l3,home_avg_margin_l3,home_games_l3,home_win_rate_l5,home_avg_pf_l5,home_avg_pa_l5,home_avg_margin_l5,home_games_l5,home_win_rate_l8,home_avg_pf_l8,home_avg_pa_l8,home_avg_margin_l8,home_games_l8,home_ladder_points_pre,home_season_games_pre,home_ladder_pct_pre,away_rest_days,away_win_streak_pre,away_win_rate_l3,away_avg_pf_l3,away_avg_pa_l3,away_avg_margin_l3,away_games_l3,away_win_rate_l5,away_avg_pf_l5,away_avg_pa_l5,away_avg_margin_l5,away_games_l5,away_win_rate_l8,away_avg_pf_l8,away_avg_pa_l8,away_avg_margin_l8,away_games_l8,away_ladder_points_pre,away_season_games_pre,away_ladder_pct_pre,h2h_home_win_rate,h2h_games,rest_days_diff,ladder_pct_diff,form_margin_diff_l5,home_state,away_state,is_interstate,venue_code
20020518_PortAdelaidePower_GeelongCats,2002-05-18,2002,8,AAMI Stadium,Port Adelaide Power,Geelong Cats,129,54,1,home_win,75,0,18193.0,6.0,0,0.6666666666666666,98.33333333333333,96.66666666666667,1.6666666666666667,3.0,0.8,116.4,88.2,28.2,5.0,0.5,100.75,88.125,12.625,8.0,16.0,7,0.5714285714285714,7.0,0,0.3333333333333333,92.66666666666667,108.33333333333333,-15.666666666666666,3.0,0.6,103.8,87.2,16.6,5.0,0.375,87.625,96.125,-8.5,8.0,12.0,7,0.42857142857142855,0.5714285714285714,8,-1.0,0.14285714285714285,11.599999999999998,SA,VIC,1,0
20020518_RichmondTigers_WestCoastEagles,2002-05-18,2002,8,Melbourne Cricket Ground,Richmond Tigers,West Coast Eagles,94,73,1,home_win,21,0,22647.0,7.0,1,0.3333333333333333,81.33333333333333,104.0,-22.666666666666668,3.0,0.4,82.4,105.2,-22.8,5.0,0.375,86.875,111.5,-24.625,8.0,12.0,7,0.42857142857142855,7.0,1,0.6666666666666666,113.0,99.33333333333333,13.666666666666666,3.0,0.6,111.0,103.2,7.8,5.0,0.5,107.75,114.625,-6.875,8.0,16.0,7,0.5714285714285714,0.7,10,0.0,-0.14285714285714285,-30.6,VIC,WA,1,18
20020519_EssendonBombers_StKildaSaints,2002-05-19,2002,8,Marvel Stadium,Essendon Bombers,St Kilda Saints,171,72,1,home_win,99,0,34262.0,9.0,1,0.3333333333333333,60.666666666666664,72.33333333333333,-11.666666666666666,3.0,0.4,74.2,83.0,-8.8,5.0,0.5,86.375,82.375,4.0,8.0,16.0,7,0.5714285714285714,7.0,0,0.0,62.0,90.66666666666667,-28.666666666666668,3.0,0.0,57.2,115.4,-58.2,5.0,0.25,67.125,100.625,-33.5,8.0,6.0,7,0.21428571428571427,0.7,10,2.0,0.3571428571428571,49.400000000000006,VIC,VIC,0,17
20020519_NorthMelbourneKangaroos_AdelaideCrows,2002-05-19,2002,8,Manuka Oval,North Melbourne Kangaroos,Adelaide Crows,110,93,1,home_win,17,0,7671.0,8.0,0,0.3333333333333333,102.66666666666667,135.33333333333334,-32.666666666666664,3.0,0.2,95.0,116.8,-21.8,5.0,0.375,93.875,110.0,-16.125,8.0,12.0,7,0.42857142857142855,8.0,2,0.6666666666666666,101.66666666666667,84.0,17.666666666666668,3.0,0.6,100.0,91.6,8.4,5.0,0.625,96.5,93.5,3.0,8.0,20.0,7,0.7142857142857143,0.7,10,0.0,-0.28571428571428575,-30.200000000000003,VIC,SA,1,15
20020519_SydneySwans_WesternBulldogs,2002-05-19,2002,8,Sydney Cricket Ground,Sydney Swans,Western Bulldogs,90,159,0,away_win,-69,0,20934.0,8.0,0,0.3333333333333333,79.0,71.66666666666667,7.333333333333333,3.0,0.4,84.8,85.8,-1.0,5.0,0.375,87.0,87.625,-0.625,8.0,14.0,7,0.5,7.0,0,0.3333333333333333,80.0,81.66666666666667,-1.6666666666666667,3.0,0.2,79.8,90.4,-10.6,5.0,0.125,89.0,100.875,-11.875,8.0,4.0,7,0.14285714285714285,0.3,10,1.0,0.35714285714285715,9.6,NSW,VIC,1,26
20020524_PortAdelaidePower_CollingwoodMagpies,2002-05-24,2002,9,AAMI Stadium,Port Adelaide Power,Collingwood Magpies,91,86,1,home_win,5,0,35834.0,6.0,1,0.6666666666666666,111.33333333333333,87.33333333333333,24.0,3.0,0.8,114.4,87.8,26.6,5.0,0.625,108.25,85.875,22.375,8.0,20.0,8,0.625,6.0,5,1.0,99.33333333333333,67.33333333333333,32.0,3.0,1.0,93.6,59.6,34.0,5.0,0.75,95.125,80.875,14.25,8.0,24.0,8,0.75,0.6666666666666666,6,0.0,-0.125,-7.399999999999999,SA,VIC,1,0
20020525_GeelongCats_WesternBulldogs,2002-05-25,2002,9,GMHBA Stadium,Geelong Cats,Western Bulldogs,105,117,0,away_win,-12,0,22033.0,7.0,0,0.0,73.66666666666667,135.0,-61.333333333333336,3.0,0.4,99.6,99.6,0.0,5.0,0.375,91.0,100.125,-9.125,8.0,12.0,8,0.375,6.0,1,0.6666666666666666,106.0,77.0,29.0,3.0,0.4,95.4,85.8,9.6,5.0,0.25,93.5,95.5,-2.0,8.0,8.0,8,0.25,0.5,10,1.0,0.125,-9.6,VIC,VIC,0,11
20020525_MelbourneDemons_NorthMelbourneKangaroos,2002-05-25,2002,9,Melbourne Cricket Ground,Melbourne Demons,North Melbourne Kangaroos,111,107,1,home_win,4,0,28625.0,7.0,0,0.3333333333333333,88.33333333333333,98.33333333333333,-10.0,3.0,0.6,101.2,95.8,5.4,5.0,0.625,102.5,95.0,7.5,8.0,20.0,8,0.625,6.0,1,0.3333333333333333,95.66666666666667,129.0,-33.333333333333336,3.0,0.4,103.6,120.4,-16.8,5.0,0.5,97.25,105.875,-8.625,8.0,16.0,8,0.5,0.4,10,1.0,0.125,22.200000000000003,VIC,VIC,0,18
20020525_StKildaSaints_RichmondTigers,2002-05-25,2002,9,Marvel Stadium,St Kilda Saints,Richmond Tigers,72,63,1,home_win,9,0,30336.0,6.0,0,0.0,67.33333333333333,129.0,-61.666666666666664,3.0,0.0,60.4,121.8,-61.4,5.0,0.125,65.0,111.125,-46.125,8.0,6.0,8,0.1875,7.0,2,0.6666666666666666,85.0,86.66666666666667,-1.6666666666666667,3.0,0.4,82.0,104.6,-22.6,5.0,0.5,90.125,103.625,-13.5,8.0,16.0,8,0.5,0.4,10,-1.0,-0.3125,-38.8,VIC,VIC,0,17
20020525_SydneySwans_EssendonBombers,2002-05-25,2002,9,Accor Stadium,Sydney Swans,Essendon Bombers,83,85,0,away_win,-2,0,54129.0,6.0,0,0.3333333333333333,90.33333333333333,106.0,-15.666666666666666,3.0,0.4,86.0,94.8,-8.8,5.0,0.375,89.0,91.375,-2.375,8.0,14.0,8,0.4375,6.0,2,0.6666666666666666,106.66666666666667,74.33333333333333,32.333333333333336,3.0,0.6,95.0,74.0,21.0,5.0,0.625,97.5,77.875,19.625,8.0,20.0,8,0.625,0.2,10,0.0,-0.1875,-29.8,NSW,VIC,1,1
20020526_BrisbaneLions_FremantleDockers,2002-05-26,2002,9,The Gabba,Brisbane Lions,Fremantle Dockers,109,79,1,home_win,30,0,21709.0,8.0,0,0.6666666666666666,128.66666666666666,91.66666666666667,37.0,3.0,0.6,111.0,94.8,16.2,5.0,0.75,116.25,84.25,32.0,8.0,24.0,8,0.75,8.0,1,0.6666666666666666,90.66666666666667,89.66666666666667,1.0,3.0,0.6,91.8,90.4,1.4,5.0,0.5,91.5,93.875,-2.375,8.0,16.0,8,0.5,0.625,8,0.0,0.25,14.799999999999999,QLD,WA,1,29
20020526_CarltonBlues_AdelaideCrows,2002-05-26,2002,9,Princes Park,Carlton Blues,Adelaide Crows,75,131,0,away_win,-56,0,19305.0,9.0,0,0.0,70.0,90.66666666666667,-20.666666666666668,3.0,0.0,83.4,110.2,-26.8,5.0,0.125,73.75,100.75,-27.0,8.0,4.0,8,0.125,7.0,0,0.6666666666666666,105.33333333333333,90.66666666666667,14.666666666666666,3.0,0.4,95.8,96.8,-1.0,5.0,0.625,101.875,92.5,9.375,8.0,20.0,8,0.625,0.7,10,2.0,-0.5,-25.8,VIC,SA,1,24
20020526_WestCoastEagles_HawthornHawks,2002-05-26,2002,9,Domain Stadium,West Coast Eagles,Hawthorn Hawks,126,88,1,home_win,38,0,38646.0,8.0,0,0.3333333333333333,97.0,105.66666666666667,-8.666666666666666,3.0,0.4,103.0,105.8,-2.8,5.0,0.5,110.5,106.0,4.5,8.0,16.0,8,0.5,9.0,4,1.0,124.66666666666667,81.66666666666667,43.0,3.0,0.8,112.4,86.4,26.0,5.0,0.625,100.0,98.5,1.5,8.0,20.0,8,0.625,0.7,10,-1.0,-0.125,-28.8,WA,VIC,1,9
20020531_NorthMelbourneKangaroos_EssendonBombers,2002-05-31,2002,10,Melbourne Cricket Ground,North Melbourne Kangaroos,Essendon Bombers,92,84,1,home_win,8,0,34352.0,6.0,0,0.3333333333333333,102.33333333333333,114.33333333333333,-12.0,3.0,0.4,105.0,122.0,-17.0,5.0,0.375,100.25,110.625,-10.375,8.0,16.0,9,0.4444444444444444,6.0,3,1.0,114.33333333333333,72.33333333333333,42.0,3.0,0.6,87.6,74.4,13.2,5.0,0.625,92.375,78.75,13.625,8.0,24.0,9,0.6666666666666666,0.3,10,0.0,-0.2222222222222222,-30.2,VIC,VIC,0,18
20020601_AdelaideCrows_BrisbaneLions,2002-06-01,2002,10,AAMI Stadium,Adelaide Crows,Brisbane Lions,101,94,1,home_win,7,0,47279.0,6.0,1,0.6666666666666666,114.0,91.33333333333333,22.666666666666668,3.0,0.6,105.8,87.4,18.4,5.0,0.625,104.25,90.25,14.0,8.0,24.0,9,0.6666666666666666,6.0,1,0.6666666666666666,116.33333333333333,88.33333333333333,28.0,3.0,0.6,114.0,95.0,19.0,5.0,0.75,116.125,83.25,32.875,8.0,28.0,9,0.7777777777777778,0.375,8,0.0,-0.11111111111111116,-0.6000000000000014,SA,QLD,1,0
20020601_CollingwoodMagpies_SydneySwans,2002-06-01,2002,10,Marvel Stadium,Collingwood Magpies,Sydney Swans,95,84,1,home_win,11,0,45269.0,8.0,0,0.6666666666666666,91.0,88.33333333333333,2.6666666666666665,3.0,0.8,90.0,65.2,24.8,5.0,0.75,91.125,72.875,18.25,8.0,24.0,9,0.6666666666666666,7.0,0,0.0,85.0,110.66666666666667,-25.666666666666668,3.0,0.2,82.0,91.8,-9.8,5.0,0.375,88.5,88.25,0.25,8.0,14.0,9,0.3888888888888889,0.2,10,1.0,0.27777777777777773,34.6,VIC,NSW,1,17
20020601_GeelongCats_MelbourneDemons,2002-06-01,2002,10,GMHBA Stadium,Geelong Cats,Melbourne Demons,89,63,1,home_win,26,0,20031.0,7.0,0,0.0,79.0,125.33333333333333,-46.333333333333336,3.0,0.2,87.4,114.2,-26.8,5.0,0.375,94.625,99.0,-4.375,8.0,12.0,9,0.3333333333333333,7.0,1,0.6666666666666666,101.66666666666667,101.0,0.6666666666666666,3.0,0.6,96.0,96.6,-0.6,5.0,0.625,100.25,95.5,4.75,8.0,24.0,9,0.6666666666666666,0.7,10,0.0,-0.3333333333333333,-26.2,VIC,VIC,0,11
20020601_RichmondTigers_WesternBulldogs,2002-06-01,2002,10,Melbourne Cricket Ground,Richmond Tigers,Western Bulldogs,98,117,0,away_win,-19,0,31586.0,7.0,0,0.6666666666666666,81.66666666666667,75.66666666666667,6.0,3.0,0.4,80.2,91.4,-11.2,5.0,0.375,78.625,97.875,-19.25,8.0,16.0,9,0.4444444444444444,7.0,2,0.6666666666666666,113.0,89.33333333333333,23.666666666666668,3.0,0.6,103.2,88.0,15.2,5.0,0.375,96.5,94.625,1.875,8.0,12.0,9,0.3333333333333333,0.5,10,0.0,0.1111111111111111,-26.4,VIC,VIC,0,18
20020602_FremantleDockers_CarltonBlues,2002-06-02,2002,10,Domain Stadium,Fremantle Dockers,Carlton Blues,96,68,1,home_win,28,0,27277.0,7.0,0,0.3333333333333333,87.33333333333333,105.33333333333333,-18.0,3.0,0.4,80.0,97.8,-17.8,5.0,0.5,86.625,90.375,-3.75,8.0,16.0,9,0.4444444444444444,7.0,0,0.0,72.33333333333333,102.33333333333333,-30.0,3.0,0.0,79.4,106.8,-27.4,5.0,0.125,75.0,106.0,-31.0,8.0,4.0,9,0.1111111111111111,0.2,10,0.0,0.3333333333333333,9.599999999999998,WA,VIC,1,9
20020602_PortAdelaidePower_HawthornHawks,2002-06-02,2002,10,UTAS Stadium,Port Adelaide Power,Hawthorn Hawks,117,77,1,home_win,40,0,18112.0,9.0,2,0.6666666666666666,97.33333333333333,89.66666666666667,7.666666666666667,3.0,0.8,103.0,86.0,17.0,5.0,0.75,110.5,86.25,24.25,8.0,24.0,9,0.6666666666666666,7.0,0,0.6666666666666666,102.33333333333333,94.66666666666667,7.666666666666667,3.0,0.8,117.4,90.8,26.6,5.0,0.625,98.125,98.125,0.0,8.0,20.0,9,0.5555555555555556,0.5,8,2.0,0.11111111111111105,-9.600000000000001,SA,VIC,1,30
20020602_StKildaSaints_WestCoastEagles,2002-06-02,2002,10,Marvel Stadium,St Kilda Saints,West Coast Eagles,127,77,1,home_win,50,0,18876.0,8.0,1,0.3333333333333333,82.0,113.0,-31.0,3.0,0.2,66.0,101.2,-35.2,5.0,0.125,62.875,110.875,-48.0,8.0,10.0,9,0.2777777777777778,7.0,1,0.6666666666666666,112.66666666666667,90.66666666666667,22.0,3.0,0.6,107.6,96.0,11.6,5.0,0.5,109.125,102.25,6.875,8.0,20.0,9,0.5555555555555556,0.5555555555555556,10,1.0,-0.2777777777777778,-46.800000000000004,VIC,WA,1,17
20020607_NorthMelbourneKangaroos_RichmondTigers,2002-06-07,2002,11,Marvel Stadium,North Melbourne Kangaroos,Richmond Tigers,95,84,1,home_win,11,0,30889.0,7.0,1,0.6666666666666666,103.0,96.0,7.0,3.0,0.4,97.2,116.4,-19.2,5.0,0.375,98.0,109.0,-11.0,8.0,20.0,10,0.5,6.0,0,0.3333333333333333,85.0,87.33333333333333,-2.3333333333333335,3.0,0.4,83.2,89.8,-6.6,5.0,0.375,83.375,98.5,-15.125,8.0,16.0,10,0.4,0.6,10,1.0,0.09999999999999998,-12.6,VIC,VIC,0,17
20020608_AdelaideCrows_HawthornHawks,2002-06-08,2002,11,AAMI Stadium,Adelaide Crows,Hawthorn Hawks,102,58,1,home_win,44,0,42162.0,7.0,2,0.6666666666666666,108.33333333333333,93.0,15.333333333333334,3.0,0.8,109.6,88.2,21.4,5.0,0.625,103.125,92.125,11.0,8.0,28.0,10,0.7,6.0,0,0.3333333333333333,84.66666666666667,107.66666666666667,-23.0,3.0,0.6,107.8,97.6,10.2,5.0,0.625,102.0,94.25,7.75,8.0,20.0,10,0.5,0.7,10,1.0,0.19999999999999996,11.2,SA,VIC,1,0
20020608_EssendonBombers_PortAdelaidePower,2002-06-08,2002,11,Marvel Stadium,Essendon Bombers,Port Adelaide Power,49,108,0,away_win,-59,0,40044.0,8.0,0,0.6666666666666666,113.33333333333333,82.33333333333333,31.0,3.0,0.6,97.8,79.6,18.2,5.0,0.5,88.875,82.75,6.125,8.0,24.0,10,0.6,6.0,3,1.0,112.33333333333333,72.33333333333333,40.0,3.0,0.8,108.4,85.0,23.4,5.0,0.875,114.875,82.25,32.625,8.0,28.0,10,0.7,0.625,8,2.0,-0.09999999999999998,-5.199999999999999,VIC,SA,1,17
20020608_WestCoastEagles_SydneySwans,2002-06-08,2002,11,Domain Stadium,West Coast Eagles,Sydney Swans,102,89,1,home_win,13,0,35014.0,6.0,0,0.3333333333333333,92.0,103.0,-11.0,3.0,0.4,98.8,106.4,-7.6,5.0,0.5,103.875,103.125,0.75,8.0,20.0,10,0.5,7.0,0,0.0,85.66666666666667,113.0,-27.333333333333332,3.0,0.2,87.6,99.6,-12.0,5.0,0.25,85.125,96.0,-10.875,8.0,14.0,10,0.35,0.2,10,-1.0,0.15000000000000002,4.4,WA,NSW,1,9
20020609_BrisbaneLions_StKildaSaints,2002-06-09,2002,11,The Gabba,Brisbane Lions,St Kilda Saints,113,52,1,home_win,61,0,23157.0,8.0,0,0.3333333333333333,104.66666666666667,98.0,6.666666666666667,3.0,0.6,117.8,91.0,26.8,5.0,0.625,109.375,90.125,19.25,8.0,28.0,10,0.7,7.0,2,0.6666666666666666,90.33333333333333,103.66666666666667,-13.333333333333334,3.0,0.4,80.2,105.4,-25.2,5.0,0.25,69.625,111.0,-41.375,8.0,14.0,10,0.35,0.8,10,1.0,0.35,52.0,QLD,VIC,1,29
20020609_GeelongCats_CarltonBlues,2002-06-09,2002,11,Marvel Stadium,Geelong Cats,Carlton Blues,100,96,1,home_win,4,0,37294.0,8.0,1,0.3333333333333333,82.66666666666667,103.0,-20.333333333333332,3.0,0.2,83.0,117.0,-34.0,5.0,0.5,95.875,93.125,2.75,8.0,16.0,10,0.4,7.0,0,0.0,74.33333333333333,105.33333333333333,-31.0,3.0,0.0,70.6,99.8,-29.2,5.0,0.125,79.375,104.125,-24.75,8.0,4.0,10,0.1,0.6,10,1.0,0.30000000000000004,-4.800000000000001,VIC,VIC,0,17
20020609_WesternBulldogs_FremantleDockers,2002-06-09,2002,11,Princes Park,Western Bulldogs,Fremantle Dockers,145,80,1,home_win,65,0,11539.0,8.0,3,1.0,131.0,97.66666666666667,33.333333333333336,3.0,0.8,110.4,86.8,23.6,5.0,0.5,99.0,93.125,5.875,8.0,16.0,10,0.4,7.0,1,0.6666666666666666,89.66666666666667,88.66666666666667,1.0,3.0,0.6,89.4,89.2,0.2,5.0,0.5,89.125,89.75,-0.625,8.0,20.0,10,0.5,0.6666666666666666,9,1.0,-0.09999999999999998,23.400000000000002,VIC,WA,1,24
20020610_MelbourneDemons_CollingwoodMagpies,2002-06-10,2002,11,Melbourne Cricket Ground,Melbourne Demons,Collingwood Magpies,75,126,0,away_win,-51,0,65860.0,9.0,0,0.3333333333333333,87.66666666666667,96.66666666666667,-9.0,3.0,0.4,87.8,98.2,-10.4,5.0,0.5,94.5,96.375,-1.875,8.0,24.0,10,0.6,9.0,1,0.6666666666666666,98.33333333333333,95.33333333333333,3.0,3.0,0.8,95.8,75.4,20.4,5.0,0.75,88.0,68.5,19.5,8.0,28.0,10,0.7,0.5,10,0.0,-0.09999999999999998,-30.799999999999997,VIC,VIC,0,18
20020614_HawthornHawks_EssendonBombers,2002-06-14,2002,12,Melbourne Cricket Ground,Hawthorn Hawks,Essendon Bombers,65,72,0,away_win,-7,0,40470.0,6.0,0,0.0,74.33333333333333,115.0,-40.666666666666664,3.0,0.4,88.4,100.6,-12.2,5.0,0.5,98.125,97.125,1.0,8.0,20.0,11,0.45454545454545453,6.0,0,0.3333333333333333,72.66666666666667,94.33333333333333,-21.666666666666668,3.0,0.6,95.2,83.4,11.8,5.0,0.5,86.625,81.625,5.0,8.0,24.0,11,0.5454545454545454,0.1,10,0.0,-0.09090909090909088,-24.0,VIC,VIC,0,18
20020615_CarltonBlues_WestCoastEagles,2002-06-15,2002,12,Princes Park,Carlton Blues,West Coast Eagles,88,89,0,away_win,-1,0,16353.0,6.0,0,0.0,79.66666666666667,109.0,-29.333333333333332,3.0,0.0,76.2,100.6,-24.4,5.0,0.0,82.0,109.75,-27.75,8.0,4.0,11,0.09090909090909091,7.0,1,0.6666666666666666,101.66666666666667,101.33333333333333,0.3333333333333333,3.0,0.6,103.4,97.6,5.8,5.0,0.5,102.5,104.125,-1.625,8.0,24.0,11,0.5454545454545454,0.7,10,-1.0,-0.4545454545454545,-30.2,VIC,WA,1,24
20020615_SydneySwans_GeelongCats,2002-06-15,2002,12,Sydney Cricket Ground,Sydney Swans,Geelong Cats,99,101,0,away_win,-2,0,21767.0,7.0,0,0.0,85.33333333333333,94.0,-8.666666666666666,3.0,0.0,85.6,105.8,-20.2,5.0,0.25,85.75,94.5,-8.75,8.0,14.0,11,0.3181818181818182,6.0,2,0.6666666666666666,98.0,92.0,6.0,3.0,0.4,85.2,107.0,-21.8,5.0,0.5,99.0,96.75,2.25,8.0,20.0,11,0.45454545454545453,0.4,10,1.0,-0.13636363636363635,1.6000000000000014,NSW,VIC,1,26
20020616_FremantleDockers_CollingwoodMagpies,2002-06-16,2002,12,Domain Stadium,Fremantle Dockers,Collingwood Magpies,90,79,1,home_win,11,0,33088.0,7.0,0,0.3333333333333333,85.0,107.33333333333333,-22.333333333333332,3.0,0.4,87.6,105.8,-18.2,5.0,0.5,89.25,96.75,-7.5,8.0,20.0,11,0.45454545454545453,6.0,2,0.6666666666666666,102.33333333333333,83.33333333333333,19.0,3.0,0.8,98.8,84.8,14.0,5.0,0.875,96.875,68.5,28.375,8.0,32.0,11,0.7272727272727273,0.2222222222222222,9,1.0,-0.27272727272727276,-32.2,WA,VIC,1,9
20020621_WesternBulldogs_StKildaSaints,2002-06-21,2002,12,Marvel Stadium,Western Bulldogs,St Kilda Saints,133,86,1,home_win,47,0,29453.0,12.0,4,1.0,126.33333333333333,94.33333333333333,32.0,3.0,0.8,120.2,89.2,31.0,5.0,0.625,107.0,89.0,18.0,8.0,20.0,11,0.45454545454545453,12.0,0,0.6666666666666666,83.66666666666667,84.33333333333333,-0.6666666666666666,3.0,0.4,85.0,105.8,-20.8,5.0,0.25,69.125,107.75,-38.625,8.0,14.0,11,0.3181818181818182,0.5,10,0.0,0.13636363636363635,51.8,VIC,VIC,0,17
20020622_BrisbaneLions_NorthMelbourneKangaroos,2002-06-22,2002,12,The Gabba,Brisbane Lions,North Melbourne Kangaroos,138,123,1,home_win,15,0,27940.0,13.0,1,0.6666666666666666,105.33333333333333,77.33333333333333,28.0,3.0,0.6,111.2,83.6,27.6,5.0,0.625,108.875,88.25,20.625,8.0,32.0,11,0.7272727272727273,15.0,2,0.6666666666666666,98.0,93.0,5.0,3.0,0.6,98.8,102.2,-3.4,5.0,0.5,101.5,110.125,-8.625,8.0,24.0,11,0.5454545454545454,0.3333333333333333,9,-2.0,0.18181818181818188,31.0,QLD,VIC,1,29
20020622_MelbourneDemons_AdelaideCrows,2002-06-22,2002,12,Princes Park,Melbourne Demons,Adelaide Crows,98,73,1,home_win,25,0,12210.0,12.0,0,0.3333333333333333,83.0,107.33333333333333,-24.333333333333332,3.0,0.4,88.6,103.6,-15.0,5.0,0.5,94.375,100.125,-5.75,8.0,24.0,11,0.5454545454545454,14.0,3,1.0,111.33333333333333,75.66666666666667,35.666666666666664,3.0,0.8,109.0,85.2,23.8,5.0,0.625,101.625,88.875,12.75,8.0,32.0,11,0.7272727272727273,0.4,10,-2.0,-0.18181818181818188,-38.8,VIC,SA,1,24
20020623_PortAdelaidePower_RichmondTigers,2002-06-23,2002,12,AAMI Stadium,Port Adelaide Power,Richmond Tigers,154,70,1,home_win,84,0,25770.0,15.0,4,1.0,105.33333333333333,70.66666666666667,34.666666666666664,3.0,0.8,103.4,79.0,24.4,5.0,0.875,111.0,81.375,29.625,8.0,32.0,11,0.7272727272727273,16.0,0,0.0,81.66666666666667,94.66666666666667,-13.0,3.0,0.4,85.4,87.8,-2.4,5.0,0.25,81.875,100.875,-19.0,8.0,16.0,11,0.36363636363636365,0.6666666666666666,6,-1.0,0.36363636363636365,26.799999999999997,SA,VIC,1,0
20020628_EssendonBombers_MelbourneDemons,2002-06-28,2002,13,Marvel Stadium,Essendon Bombers,Melbourne Demons,120,108,1,home_win,12,0,41817.0,14.0,1,0.3333333333333333,68.33333333333333,88.33333333333333,-20.0,3.0,0.6,92.2,84.0,8.2,5.0,0.5,80.375,79.625,0.75,8.0,28.0,12,0.5833333333333334,6.0,1,0.3333333333333333,78.66666666666667,96.0,-17.333333333333332,3.0,0.4,87.2,97.8,-10.6,5.0,0.5,89.5,96.375,-6.875,8.0,28.0,12,0.5833333333333334,0.9,10,8.0,0.0,18.799999999999997,VIC,VIC,0,17
20020629_BrisbaneLions_CarltonBlues,2002-06-29,2002,13,The Gabba,Brisbane Lions,Carlton Blues,124,109,1,home_win,15,0,27324.0,7.0,2,0.6666666666666666,115.0,92.0,23.0,3.0,0.6,113.0,93.8,19.2,5.0,0.625,114.375,93.875,20.5,8.0,36.0,12,0.75,14.0,0,0.0,84.0,95.0,-11.0,3.0,0.0,81.4,101.0,-19.6,5.0,0.0,81.125,102.375,-21.25,8.0,4.0,12,0.08333333333333333,0.25,8,-7.0,0.6666666666666666,38.8,QLD,VIC,1,29
20020629_NorthMelbourneKangaroos_CollingwoodMagpies,2002-06-29,2002,13,Marvel Stadium,North Melbourne Kangaroos,Collingwood Magpies,60,93,0,away_win,-33,0,48288.0,7.0,0,0.6666666666666666,103.33333333333333,102.0,1.3333333333333333,3.0,0.6,105.4,102.0,3.4,5.0,0.5,104.375,114.5,-10.125,8.0,24.0,12,0.5,13.0,0,0.6666666666666666,100.0,83.0,17.0,3.0,0.6,100.0,90.2,9.8,5.0,0.75,93.75,71.875,21.875,8.0,32.0,12,0.6666666666666666,0.5,10,-6.0,-0.16666666666666663,-6.4,VIC,VIC,0,17
20020629_PortAdelaidePower_WesternBulldogs,2002-06-29,2002,13,AAMI Stadium,Port Adelaide Power,Western Bulldogs,161,115,1,home_win,46,0,24751.0,6.0,5,1.0,126.33333333333333,65.33333333333333,61.0,3.0,1.0,119.8,67.2,52.6,5.0,0.875,111.75,78.25,33.5,8.0,36.0,12,0.75,8.0,5,1.0,131.66666666666666,88.0,43.666666666666664,3.0,1.0,134.2,91.8,42.4,5.0,0.75,113.875,88.0,25.875,8.0,24.0,12,0.5,0.625,8,-2.0,0.25,10.200000000000003,SA,VIC,1,0
20020629_RichmondTigers_GeelongCats,2002-06-29,2002,13,Melbourne Cricket Ground,Richmond Tigers,Geelong Cats,54,96,0,away_win,-42,0,30197.0,6.0,0,0.0,84.0,122.0,-38.0,3.0,0.2,81.8,102.2,-20.4,5.0,0.25,81.625,102.875,-21.25,8.0,16.0,12,0.3333333333333333,14.0,3,1.0,96.66666666666667,86.0,10.666666666666666,3.0,0.6,89.8,100.8,-11.0,5.0,0.5,90.875,103.625,-12.75,8.0,24.0,12,0.5,0.5,10,-8.0,-0.16666666666666669,-9.399999999999999,VIC,VIC,0,18
20020630_StKildaSaints_HawthornHawks,2002-06-30,2002,13,Marvel Stadium,St Kilda Saints,Hawthorn Hawks,78,87,0,away_win,-9,0,28928.0,9.0,0,0.3333333333333333,88.33333333333333,107.66666666666667,-19.333333333333332,3.0,0.4,81.8,111.4,-29.6,5.0,0.25,74.375,103.625,-29.25,8.0,14.0,12,0.2916666666666667,16.0,0,0.0,66.66666666666667,97.0,-30.333333333333332,3.0,0.2,75.4,99.4,-24.0,5.0,0.5,98.375,93.125,5.25,8.0,20.0,12,0.4166666666666667,0.4,10,-7.0,-0.125,-5.600000000000001,VIC,VIC,0,17
20020630_SydneySwans_FremantleDockers,2002-06-30,2002,13,Sydney Cricket Ground,Sydney Swans,Fremantle Dockers,139,62,1,home_win,77,0,16844.0,15.0,0,0.0,90.66666666666667,99.33333333333333,-8.666666666666666,3.0,0.0,89.0,108.4,-19.4,5.0,0.125,85.25,94.625,-9.375,8.0,14.0,12,0.2916666666666667,14.0,1,0.6666666666666666,88.66666666666667,97.33333333333333,-8.666666666666666,3.0,0.6,87.8,98.0,-10.2,5.0,0.5,83.25,97.625,-14.375,8.0,24.0,12,0.5,0.4,10,1.0,-0.20833333333333331,-9.2,NSW,WA,1,26
